market,sum( sales ),sum( cost ),avg_acos,campaignId,campaignName,adGroupId,adGroupName,promotedSku,new_campaignName,new_adGroupName
FR,0.0,0.02,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS00360NAY0XLR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,1.07,,514167159661659,DeepBI_0509_m36_overstock,313440152600662,DeepBI_0509_m36,LPM17SS00360NAY0XLR4,DeepBI_0507_m36_overstock,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.04,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS00360NAY3XLR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.64,,514167159661659,DeepBI_0509_m36_overstock,313440152600662,DeepBI_0509_m36,LPM17SS00360NAY3XLR4,DeepBI_0507_m36_overstock,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.09,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS00360WHI00SR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.28,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS00360WHI0XLR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.31,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS0036LHGY00LR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.01,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS0036LHGY0XLR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.03,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS0036MUT100LR4V5,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.09,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS0036MUT100MR4V2,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.01,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS0036MUT10XLR4V4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.15,,514167159661659,DeepBI_0509_m36_overstock,313440152600662,DeepBI_0509_m36,LPM17SS0036MUT10XLR4V4,DeepBI_0507_m36_overstock,DeepBI_0507_DeepBI_0509_m36
FR,0.0,0.01,,514167159661659,DeepBI_0509_m36,313440152600662,DeepBI_0509_m36,LPM17SS0036MUT20XLR4,DeepBI_0507_m36,DeepBI_0507_DeepBI_0509_m36
